Value,S,K,tau,r,BS
21.57584155,444.8352466,435,0.384920635,0.03034,Under
3.440000325,444.8352466,470,0.384920635,0.03034,Over
0.47000005,448.0366937,475,0.134920635,0.03034,Over
14.67236366,448.7759098,435,0.027777778,0.03034,Under
6.625000003,448.0366937,450,0.134920635,0.03034,Under
1.470000002,444.3971635,475,0.273809524,0.03034,Over
38.09363029,444.8352466,415,0.384920635,0.03034,Under
42.66057782,444.8352466,410,0.384920635,0.03034,Under
33.6516831,444.8352466,420,0.384920635,0.03034,Under
15.54227142,444.3971635,440,0.273809524,0.03034,Under
19.54815823,448.7759098,430,0.027777778,0.03034,Under
14.6919473,444.8352466,445,0.384920635,0.03034,Under
24.41394412,448.7759098,425,0.027777778,0.03034,Under
26.39787638,448.0366937,425,0.134920635,0.03034,Under
3.005000179,444.3971635,465,0.273809524,0.03034,Over
11.625,444.8352466,450,0.384920635,0.03034,Under
26.08278874,444.8352466,430,0.384920635,0.03034,Under
5.905787886,448.7759098,445,0.027777778,0.03034,Under
40.58659767,448.0366937,410,0.134920635,0.03034,Under
0.755000341,444.8352466,490,0.384920635,0.03034,Over
2.470000015,448.7759098,450,0.027777778,0.03034,Over
29.34972762,448.7759098,420,0.027777778,0.03034,Under
39.28130526,448.7759098,410,0.027777778,0.03034,Under
31.12682065,444.3971635,420,0.273809524,0.03034,Under
17.75372312,448.0366937,435,0.134920635,0.03034,Under
0.345003429,444.3971635,490,0.273809524,0.03034,Over
34.2855152,448.7759098,415,0.027777778,0.03034,Under
2.190002381,444.3971635,470,0.273809524,0.03034,Over
19.07389519,444.8352466,440,0.384920635,0.03034,Under
23.45500287,450.1225646,430,0.123015873,0.03054,Under
47.23625646,450.1225646,405,0.123015873,0.03054,Under
42.41000574,450.1225646,410,0.123015873,0.03054,Under
1.935000002,446.0877318,480,0.373015873,0.03054,Over
0.220000001,451.40691,460,0.015873016,0.03054,Under
1.625000002,447.4149994,475,0.261904762,0.03054,Over
22.52009106,446.0877318,435,0.373015873,0.03054,Under
0.315009677,447.4149994,490,0.261904762,0.03054,Over
7.500000239,447.4149994,455,0.261904762,0.03054,Under
28.0612536,450.1225646,425,0.123015873,0.03054,Under
42.68633328,447.4149994,410,0.261904762,0.03054,Under
37.55375546,450.1225646,415,0.123015873,0.03054,Under
20.82049998,447.4149994,435,0.261904762,0.03054,Under
0.970000002,451.40691,455,0.015873016,0.03054,Over
21.80530743,451.40691,430,0.015873016,0.03054,Under
14.89750144,450.1225646,440,0.123015873,0.03054,Under
2.875001262,446.0877318,475,0.373015873,0.03054,Over
13.33516753,447.4149994,445,0.261904762,0.03054,Under
24.78066664,447.4149994,430,0.261904762,0.03054,Under
3.940000002,447.4149994,465,0.261904762,0.03054,Over
30.34181843,446.0877318,425,0.373015873,0.03054,Under
9.750000035,446.0877318,455,0.373015873,0.03054,Under
0.940000012,447.4149994,480,0.261904762,0.03054,Over
7.437586407,451.40691,445,0.015873016,0.03054,Under
0.315000163,450.1225646,480,0.123015873,0.03054,Under
39.10355251,446.0877318,415,0.373015873,0.03054,Under
43.42191121,446.0877318,410,0.373015873,0.03054,Under
16.96273034,451.40691,435,0.015873016,0.03054,Under
10.25,447.4149994,450,0.261904762,0.03054,Under
19.12875215,450.1225646,435,0.123015873,0.03054,Under
28.9908333,447.4149994,425,0.261904762,0.03054,Under
0.50500734,446.0877318,490,0.373015873,0.03054,Over
4.06500004,446.0877318,470,0.373015873,0.03054,Over
7.565000008,450.1225646,450,0.123015873,0.03054,Under
12.12015357,451.40691,440,0.015873016,0.03054,Under
11.04625835,450.1225646,445,0.123015873,0.03054,Under
7.505009611,446.0877318,460,0.373015873,0.03054,Under
34.60018212,446.0877318,420,0.373015873,0.03054,Under
5.125000329,450.1225646,455,0.123015873,0.03054,Under
12.25,446.0877318,450,0.373015873,0.03054,Under
5.629999999,447.4149994,460,0.261904762,0.03054,Under
32.63750509,450.1225646,420,0.123015873,0.03054,Under
15.25836411,446.0877318,445,0.373015873,0.03054,Under
2.875000002,450.1225646,460,0.123015873,0.03054,Over
1.125000017,446.0877318,485,0.373015873,0.03054,Over
0.999999999,450.1225646,470,0.123015873,0.03054,Over
2.56500063,447.4149994,470,0.261904762,0.03054,Over
26.77288394,451.40691,425,0.015873016,0.03054,Under
5.440000002,446.0877318,465,0.373015873,0.03054,Over
0.530000012,450.1225646,475,0.123015873,0.03054,Over
33.57600218,447.4149994,420,0.261904762,0.03054,Under
3.440000326,451.40691,450,0.015873016,0.03054,Under
31.77046345,451.40691,420,0.015873016,0.03054,Under
26.14845474,446.0877318,430,0.373015873,0.03054,Under
47.8652732,446.0877318,405,0.373015873,0.03054,Under
1.690000615,450.1225646,465,0.123015873,0.03054,Over
16.92033332,447.4149994,440,0.261904762,0.03054,Under
18.69673526,446.0877318,440,0.373015873,0.03054,Under
14.21382749,449.5572368,440,0.119047619,0.03044,Under
2.440000964,447.7306202,470,0.257936508,0.03044,Over
0.375002845,447.7306202,490,0.257936508,0.03044,Over
22.70765497,449.5572368,430,0.119047619,0.03044,Under
27.24958028,449.5572368,425,0.119047619,0.03044,Under
18.82829054,446.7230743,440,0.369047619,0.03044,Under
5.380000002,447.7306202,460,0.257936508,0.03044,Over
26.84158108,446.7230743,430,0.369047619,0.03044,Under
6.503193258,450.6219581,445,0.011904762,0.03044,Under
10.25,447.7306202,450,0.257936508,0.03044,Under
0.440000044,449.5572368,475,0.119047619,0.03044,Over
48.37230744,446.7230743,405,0.369047619,0.03044,Under
4.690001226,449.5572368,455,0.119047619,0.03044,Under
15.38414621,446.7230743,445,0.369047619,0.03044,Under
7.500000175,447.7306202,455,0.257936508,0.03044,Under
10.48191914,449.5572368,445,0.119047619,0.03044,Under
3.690000011,447.7306202,465,0.257936508,0.03044,Over
2.595003234,446.7230743,475,0.369047619,0.03044,Over
7.44000882,446.7230743,460,0.369047619,0.03044,Under
11.12637686,450.6219581,440,0.011904762,0.03044,Under
1.655000512,449.5572368,465,0.119047619,0.03044,Over
35.03987163,446.7230743,420,0.369047619,0.03044,Under
2.505000021,450.6219581,450,0.011904762,0.03044,Under
43.80816692,446.7230743,410,0.369047619,0.03044,Under
39.42401689,446.7230743,415,0.369047619,0.03044,Under
46.5272238,449.5572368,405,0.119047619,0.03044,Under
20.69768734,447.7306202,435,0.257936508,0.03044,Under
22.70743581,446.7230743,435,0.369047619,0.03044,Under
1.220000005,446.7230743,485,0.369047619,0.03044,Over
2.874999999,449.5572368,460,0.119047619,0.03044,Under
3.940000055,446.7230743,470,0.369047619,0.03044,Over
7.124999998,449.5572368,450,0.119047619,0.03044,Under
13.3408971,447.7306202,445,0.257936508,0.03044,Under
16.92679156,447.7306202,440,0.257936508,0.03044,Under
15.99957184,450.6219581,435,0.011904762,0.03044,Under
41.60531469,449.5572368,410,0.119047619,0.03044,Under
42.72216801,447.7306202,410,0.257936508,0.03044,Under
18.38574123,449.5572368,435,0.119047619,0.03044,Under
32.01648357,449.5572368,420,0.119047619,0.03044,Under
36.77839622,449.5572368,415,0.119047619,0.03044,Under
30.84572635,446.7230743,425,0.369047619,0.03044,Under
0.190004053,449.5572368,480,0.119047619,0.03044,Over
0.470000453,450.6219581,455,0.011904762,0.03044,Over
0.845,449.5572368,470,0.119047619,0.03044,Over
1.875000001,446.7230743,480,0.369047619,0.03044,Over
1.565000003,447.7306202,475,0.257936508,0.03044,Over
29.1194789,447.7306202,425,0.257936508,0.03044,Under
9.750000012,446.7230743,455,0.369047619,0.03044,Under
0.785000247,446.7230743,490,0.369047619,0.03044,Over
5.380000003,446.7230743,465,0.369047619,0.03044,Over
33.39037468,447.7306202,420,0.257936508,0.03044,Under
0.940000012,447.7306202,480,0.257936508,0.03044,Over
24.71858312,447.7306202,430,0.257936508,0.03044,Under
12.5,446.7230743,450,0.369047619,0.03044,Under
20.9377537,450.6219581,430,0.011904762,0.03044,Under
26.7474753,445.0345554,425,0.253968254,0.03044,Under
0.625000251,445.0345554,480,0.253968254,0.03044,Over
37.36820194,444.2168275,415,0.365079365,0.03044,Under
0.280000354,446.6764006,475,0.115079365,0.03044,Under
0.565000006,446.6764006,470,0.115079365,0.03044,Over
3.998792529,447.8912988,445,0.007936508,0.03044,Under
45.9476831,444.2168275,405,0.365079365,0.03044,Under
1.624999998,444.2168275,480,0.365079365,0.03044,Over
40.06696048,445.0345554,410,0.253968254,0.03044,Under
5.56500001,446.6764006,450,0.115079365,0.03044,Under
2.190009136,444.2168275,475,0.365079365,0.03044,Over
20.96422758,444.2168275,435,0.365079365,0.03044,Under
0.940007903,447.8912988,450,0.007936508,0.03044,Under
8.357515779,446.6764006,445,0.115079365,0.03044,Under
28.78871264,444.2168275,425,0.365079365,0.03044,Under
3.315,446.6764006,455,0.115079365,0.03044,Under
3.315000315,444.2168275,470,0.365079365,0.03044,Over
0.655000566,444.2168275,490,0.365079365,0.03044,Over
24.78397011,444.2168275,430,0.365079365,0.03044,Under
2.005000071,446.6764006,460,0.115079365,0.03044,Under
1.15500418,446.6764006,465,0.115079365,0.03044,Under
4.314999998,445.0345554,460,0.253968254,0.03044,Over
8.34258442,447.8912988,440,0.007936508,0.03044,Under
11.7114951,445.0345554,445,0.253968254,0.03044,Under
41.50294586,444.2168275,410,0.365079365,0.03044,Under
11.315,444.2168275,450,0.365079365,0.03044,Under
32.67345517,444.2168275,420,0.365079365,0.03044,Under
1.970003939,445.0345554,470,0.253968254,0.03044,Over
24.53757781,446.6764006,425,0.115079365,0.03044,Under
15.82254669,446.6764006,435,0.115079365,0.03044,Under
14.98799415,445.0345554,440,0.253968254,0.03044,Under
0.190000494,446.6764006,480,0.115079365,0.03044,Under
18.44948518,445.0345554,435,0.253968254,0.03044,Under
22.53598024,445.0345554,430,0.253968254,0.03044,Under
8.380000959,444.2168275,455,0.365079365,0.03044,Under
43.53264006,446.6764006,405,0.115079365,0.03044,Under
17.39448727,444.2168275,440,0.365079365,0.03044,Under
2.815000227,445.0345554,465,0.253968254,0.03044,Over
33.88260894,446.6764006,415,0.115079365,0.03044,Under
29.11509375,446.6764006,420,0.115079365,0.03044,Under
4.440000015,444.2168275,465,0.365079365,0.03044,Over
6.38,444.2168275,460,0.365079365,0.03044,Under
31.08397036,445.0345554,420,0.253968254,0.03044,Under
8.630000003,445.0345554,450,0.253968254,0.03044,Under
19.96006225,446.6764006,430,0.115079365,0.03044,Under
38.6751247,446.6764006,410,0.115079365,0.03044,Under
11.84003112,446.6764006,440,0.115079365,0.03044,Under
6.130006936,445.0345554,455,0.253968254,0.03044,Over
1.035000019,444.2168275,485,0.365079365,0.03044,Over
1.254999999,445.0345554,475,0.253968254,0.03044,Over
14.25974256,444.2168275,445,0.365079365,0.03044,Under
0.315003384,445.0345554,490,0.253968254,0.03044,Over
13.21637666,447.8912988,435,0.007936508,0.03044,Under
43.44984095,448.6881092,410,0.25,0.03013,Under
39.56625444,447.3204143,415,0.361111111,0.03013,Under
3.565000015,448.6881092,465,0.25,0.03013,Over
0.875000024,448.6881092,480,0.25,0.03013,Over
0.345004862,448.6881092,490,0.25,0.03013,Over
14.4015782,450.5560189,440,0.111111111,0.03013,Under
35.18036095,447.3204143,420,0.361111111,0.03013,Under
7.630000043,448.6881092,455,0.25,0.03013,Under
10.6682891,450.5560189,445,0.111111111,0.03013,Under
4.625000497,450.5560189,455,0.111111111,0.03013,Over
13.6574822,448.6881092,445,0.25,0.03013,Under
23.2481564,450.5560189,430,0.111111111,0.03013,Under
17.30495799,448.6881092,440,0.25,0.03013,Under
34.02987395,448.6881092,420,0.25,0.03013,Under
2.505004044,447.3204143,475,0.361111111,0.03013,Over
25.22991597,448.6881092,430,0.25,0.03013,Under
7.500000022,450.5560189,450,0.111111111,0.03013,Under
23.02768047,447.3204143,435,0.361111111,0.03013,Under
2.315000035,451.9161996,450,0.003968254,0.03013,Over
0.595002247,447.3204143,490,0.361111111,0.03013,Over
47.34960193,450.5560189,405,0.111111111,0.03013,Under
5.379999998,448.6881092,460,0.25,0.03013,Over
42.46131279,450.5560189,410,0.111111111,0.03013,Under
16.260894,447.3204143,445,0.361111111,0.03013,Under
9.750000005,447.3204143,455,0.361111111,0.03013,Under
2.004999998,447.3204143,480,0.361111111,0.03013,Over
10.38,448.6881092,450,0.25,0.03013,Under
18.63486732,450.5560189,435,0.111111111,0.03013,Under
1.185000011,447.3204143,485,0.361111111,0.03013,Over
3.875000067,447.3204143,470,0.361111111,0.03013,Over
5.564999998,447.3204143,465,0.361111111,0.03013,Over
19.33179813,447.3204143,440,0.361111111,0.03013,Under
48.57804234,447.3204143,405,0.361111111,0.03013,Under
1.505001004,450.5560189,465,0.111111111,0.03013,Over
44.1321526,447.3204143,410,0.361111111,0.03013,Under
12.755,447.3204143,450,0.361111111,0.03013,Under
29.50239496,448.6881092,425,0.25,0.03013,Under
7.440007207,447.3204143,460,0.361111111,0.03013,Under
0.440000033,450.5560189,475,0.111111111,0.03013,Over
2.315001441,448.6881092,470,0.25,0.03013,Over
30.98446746,447.3204143,425,0.361111111,0.03013,Under
37.56802389,450.5560189,415,0.111111111,0.03013,Under
2.755000002,450.5560189,460,0.111111111,0.03013,Over
32.64973459,450.5560189,420,0.111111111,0.03013,Under
0.280000139,450.5560189,480,0.111111111,0.03013,Under
21.20743697,448.6881092,435,0.25,0.03013,Under
27.03857397,447.3204143,430,0.361111111,0.03013,Under
1.624999999,448.6881092,475,0.25,0.03013,Over
27.9164455,450.5560189,425,0.111111111,0.03013,Under
0.780000001,450.5560189,470,0.111111111,0.03013,Over
4.565000007,445.9777397,465,0.357142857,0.03023,Over
29.41654109,445.9777397,425,0.357142857,0.03023,Under
0.16000261,448.91484,480,0.107142857,0.03023,Under
1.780000211,448.91484,460,0.107142857,0.03023,Over
45.474484,448.91484,405,0.107142857,0.03023,Under
1.255000009,445.9777397,480,0.357142857,0.03023,Over
35.6618209,448.91484,415,0.107142857,0.03023,Under
26.06915783,448.91484,425,0.107142857,0.03023,Under
38.18915753,445.9777397,415,0.357142857,0.03023,Under
3.44,448.91484,455,0.107142857,0.03023,Over
25.28523287,445.9777397,430,0.357142857,0.03023,Under
2.815000206,447.2855227,465,0.246031746,0.03023,Over
47.08177397,445.9777397,405,0.357142857,0.03023,Under
23.59680101,447.2855227,430,0.246031746,0.03023,Under
0.844999999,448.91484,465,0.107142857,0.03023,Over
0.375,445.9777397,490,0.357142857,0.03023,Over
6.440000005,445.9777397,460,0.357142857,0.03023,Over
2.125,445.9777397,475,0.357142857,0.03023,Over
42.50546575,445.9777397,410,0.357142857,0.03023,Under
21.77892465,445.9777397,435,0.357142857,0.03023,Under
11.25,445.9777397,450,0.357142857,0.03023,Under
17.04149469,448.91484,435,0.107142857,0.03023,Under
5.875000001,448.91484,450,0.107142857,0.03023,Over
0.285009421,447.2855227,490,0.246031746,0.03023,Over
30.96298965,448.91484,420,0.107142857,0.03023,Under
0.22000311,448.91484,475,0.107142857,0.03023,Over
27.99975127,447.2855227,425,0.246031746,0.03023,Under
8.630000195,445.9777397,455,0.357142857,0.03023,Over
33.61284932,445.9777397,420,0.357142857,0.03023,Under
12.33295179,447.2855227,445,0.246031746,0.03023,Under
17.64261644,445.9777397,440,0.357142857,0.03023,Under
0.970000012,447.2855227,475,0.246031746,0.03023,Over
41.69860453,447.2855227,410,0.246031746,0.03023,Under
12.84266311,448.91484,440,0.107142857,0.03023,Under
15.9859005,447.2855227,440,0.246031746,0.03023,Under
21.43032633,448.91484,430,0.107142857,0.03023,Under
19.82385076,447.2855227,435,0.246031746,0.03023,Under
14.57130867,445.9777397,445,0.357142857,0.03023,Under
0.505001923,447.2855227,480,0.246031746,0.03023,Over
3.12500058,445.9777397,470,0.357142857,0.03023,Over
6.630000953,447.2855227,455,0.246031746,0.03023,Over
9.250000003,447.2855227,450,0.246031746,0.03023,Under
9.108843094,448.91484,445,0.107142857,0.03023,Under
4.315000001,447.2855227,460,0.246031746,0.03023,Over
0.755000544,445.9777397,485,0.357142857,0.03023,Over
40.52565244,448.91484,410,0.107142857,0.03023,Under
32.52270151,447.2855227,420,0.246031746,0.03023,Under
1.755011109,447.2855227,470,0.246031746,0.03023,Over
0.4400001,448.91484,470,0.107142857,0.03023,Over
22.3648765,445.8472213,430,0.234126984,0.03003,Under
0.22,445.8472213,490,0.234126984,0.03003,Over
7.630002234,444.3587258,455,0.345238095,0.03003,Over
1.125000005,445.8472213,470,0.234126984,0.03003,Over
1.754999998,444.3587258,475,0.345238095,0.03003,Over
2.815001147,444.3587258,470,0.345238095,0.03003,Over
5.755,444.3587258,460,0.345238095,0.03003,Over
16.77686361,444.3587258,440,0.345238095,0.03003,Under
2.220001505,445.8472213,465,0.234126984,0.03003,Over
15.77216129,447.7148387,435,0.095238095,0.03003,Under
0.160000001,447.7148387,470,0.095238095,0.03003,Over
0.405011238,444.3587258,490,0.345238095,0.03003,Over
0.44000013,447.7148387,465,0.095238095,0.03003,Over
0.690000189,445.8472213,475,0.234126984,0.03003,Over
13.19843034,444.3587258,445,0.345238095,0.03003,Under
20.22029086,444.3587258,435,0.345238095,0.03003,Under
8.050722377,447.7148387,445,0.095238095,0.03003,Under
4.065000026,444.3587258,465,0.345238095,0.03003,Over
24.74360215,447.7148387,425,0.095238095,0.03003,Under
32.31558172,444.3587258,420,0.345238095,0.03003,Under
0.815000337,444.3587258,480,0.345238095,0.03003,Over
20.13288174,447.7148387,430,0.095238095,0.03003,Under
26.63984563,445.8472213,425,0.234126984,0.03003,Under
10.25000001,444.3587258,450,0.345238095,0.03003,Under
8.250000001,445.8472213,450,0.234126984,0.03003,Under
23.98372114,444.3587258,430,0.345238095,0.03003,Under
36.579012,444.3587258,415,0.345238095,0.03003,Under
14.61993825,445.8472213,440,0.234126984,0.03003,Under
45.41087258,444.3587258,405,0.345238095,0.03003,Under
29.57432258,447.7148387,420,0.095238095,0.03003,Under
1.155004751,447.7148387,460,0.095238095,0.03003,Over
0.125000593,444.3587258,500,0.345238095,0.03003,Over
0.375000002,444.3587258,485,0.345238095,0.03003,Over
3.690000004,445.8472213,460,0.234126984,0.03003,Over
28.18215143,444.3587258,425,0.345238095,0.03003,Under
4.815000002,447.7148387,450,0.095238095,0.03003,Over
0.315000001,445.8472213,480,0.234126984,0.03003,Over
11.69144086,447.7148387,440,0.095238095,0.03003,Under
39.20076388,447.7148387,410,0.095238095,0.03003,Under
2.530000002,447.7148387,455,0.095238095,0.03003,Over
11.21996932,445.8472213,445,0.234126984,0.03003,Under
5.625009148,445.8472213,455,0.234126984,0.03003,Over
40.22475303,445.8472213,410,0.234126984,0.03003,Under
44.15148394,447.7148387,405,0.095238095,0.03003,Under
31.16481475,445.8472213,420,0.234126984,0.03003,Under
18.45990738,445.8472213,435,0.234126984,0.03003,Under
34.27504301,447.7148387,415,0.095238095,0.03003,Under
40.77744229,444.3587258,410,0.345238095,0.03003,Under
1.065000028,445.1287232,480,0.341269841,0.02982,Over
0.405011904,445.1287232,490,0.341269841,0.02982,Over
5.754999999,445.1287232,460,0.341269841,0.02982,Over
4.065000025,445.1287232,465,0.341269841,0.02982,Over
0.12500064,445.1287232,500,0.341269841,0.02982,Over
24.74705087,447.9019152,425,0.091269841,0.02982,Under
39.29628206,447.9019152,410,0.091269841,0.02982,Under
10.5,445.1287232,450,0.341269841,0.02982,Under
26.14400416,445.7970745,425,0.23015873,0.02982,Under
34.43987118,447.9019152,415,0.091269841,0.02982,Under
11.47282034,447.9019152,440,0.091269841,0.02982,Under
2.125002005,445.7970745,465,0.23015873,0.02982,Over
1.624999999,445.1287232,475,0.341269841,0.02982,Over
10.59580119,445.7970745,445,0.23015873,0.02982,Under
24.23749881,445.1287232,430,0.341269841,0.02982,Under
0.625000386,445.7970745,475,0.23015873,0.02982,Over
20.65812411,445.1287232,435,0.341269841,0.02982,Under
15.55423057,447.9019152,435,0.091269841,0.02982,Under
32.50624822,445.1287232,420,0.341269841,0.02982,Under
0.345010531,445.7970745,480,0.23015873,0.02982,Over
0.435000001,445.1287232,485,0.341269841,0.02982,Over
16.7737581,445.1287232,440,0.341269841,0.02982,Under
17.83740248,445.7970745,435,0.23015873,0.02982,Under
1.160000001,445.7970745,470,0.23015873,0.02982,Over
36.95562292,445.1287232,415,0.341269841,0.02982,Under
2.314999999,447.9019152,455,0.091269841,0.02982,Over
21.99320331,445.7970745,430,0.23015873,0.02982,Under
3.375000014,445.7970745,460,0.23015873,0.02982,Over
20.04064085,447.9019152,430,0.091269841,0.02982,Under
14.24660166,445.7970745,440,0.23015873,0.02982,Under
0.125000097,445.7970745,490,0.23015873,0.02982,Over
28.30687351,445.1287232,425,0.341269841,0.02982,Under
7.815001145,445.1287232,455,0.341269841,0.02982,Over
45.98437232,445.1287232,405,0.341269841,0.02982,Under
13.69937483,445.1287232,445,0.341269841,0.02982,Under
44.1627004,447.9019152,405,0.091269841,0.02982,Under
7.690000002,445.7970745,450,0.23015873,0.02982,Over
0.410000186,447.9019152,465,0.091269841,0.02982,Over
4.565000002,447.9019152,450,0.091269841,0.02982,Over
41.46999762,445.1287232,410,0.341269841,0.02982,Under
0.190008464,447.9019152,470,0.091269841,0.02982,Over
2.565002631,445.1287232,470,0.341269841,0.02982,Over
29.5734634,447.9019152,420,0.091269841,0.02982,Under
39.91641336,445.7970745,410,0.23015873,0.02982,Under
5.314999999,445.7970745,455,0.23015873,0.02982,Over
7.486419989,447.9019152,445,0.091269841,0.02982,Over
1.125004795,447.9019152,460,0.091269841,0.02982,Over
30.57980498,445.7970745,420,0.23015873,0.02982,Under
1.375000005,444.4964371,475,0.337301587,0.02982,Over
43.85300253,447.5800236,405,0.087301587,0.02982,Under
45.33464371,444.4964371,405,0.337301587,0.02982,Under
0.285000005,444.4964371,490,0.337301587,0.02982,Over
7.17700603,447.5800236,445,0.087301587,0.02982,Over
25.90194246,445.7899634,425,0.226190476,0.02982,Under
9.814999996,444.4964371,450,0.337301587,0.02982,Over
3.190000023,445.7899634,460,0.226190476,0.02982,Over
4.940000004,445.7899634,455,0.226190476,0.02982,Over
2.005002993,445.7899634,465,0.226190476,0.02982,Over
21.55555395,445.7899634,430,0.226190476,0.02982,Under
0.875000001,447.5800236,460,0.087301587,0.02982,Over
0.125000076,445.7899634,490,0.226190476,0.02982,Over
27.68980206,444.4964371,425,0.337301587,0.02982,Under
2.065000007,447.5800236,455,0.087301587,0.02982,Over
39.64110786,445.7899634,410,0.226190476,0.02982,Under
0.875000035,445.7899634,470,0.226190476,0.02982,Over
29.14201289,447.5800236,420,0.087301587,0.02982,Under
16.08992843,444.4964371,440,0.337301587,0.02982,Under
19.66488124,444.4964371,435,0.337301587,0.02982,Under
0.345000495,447.5800236,465,0.087301587,0.02982,Over
15.05600095,447.5800236,435,0.087301587,0.02982,Under
10.84900053,447.5800236,440,0.087301587,0.02982,Under
19.63800123,447.5800236,430,0.087301587,0.02982,Under
3.505000118,444.4964371,465,0.337301587,0.02982,Over
0.285000001,445.7899634,480,0.226190476,0.02982,Over
40.60468331,444.4964371,410,0.337301587,0.02982,Under
34.00400558,447.5800236,415,0.087301587,0.02982,Under
24.28000147,447.5800236,425,0.087301587,0.02982,Under
5.125000003,444.4964371,460,0.337301587,0.02982,Over
23.61484165,444.4964371,430,0.337301587,0.02982,Under
0.125000006,447.5800236,470,0.087301587,0.02982,Over
7.315003071,444.4964371,455,0.337301587,0.02982,Over
12.7649605,444.4964371,445,0.337301587,0.02982,Under
0.755000552,444.4964371,480,0.337301587,0.02982,Over
0.53500356,444.4964371,485,0.337301587,0.02982,Over
36.15472289,444.4964371,415,0.337301587,0.02982,Under
2.255006842,444.4964371,470,0.337301587,0.02982,Over
7.315,445.7899634,450,0.226190476,0.02982,Over
4.125000016,447.5800236,450,0.087301587,0.02982,Over
38.92600458,447.5800236,410,0.087301587,0.02982,Under
17.40416545,445.7899634,435,0.226190476,0.02982,Under
10.34638891,445.7899634,445,0.226190476,0.02982,Over
0.47000305,445.7899634,475,0.226190476,0.02982,Over
30.36833095,445.7899634,420,0.226190476,0.02982,Under
13.68777696,445.7899634,440,0.226190476,0.02982,Under
31.82476248,444.4964371,420,0.337301587,0.02982,Under
2.345000719,448.6627926,465,0.222222222,0.02972,Over
2.874999999,450.451879,455,0.083333333,0.02972,Over
32.8025197,448.6627926,420,0.222222222,0.02972,Under
0.255000005,448.6627926,480,0.222222222,0.02972,Over
17.46789681,450.451879,435,0.083333333,0.02972,Under
46.64368791,450.451879,405,0.083333333,0.02972,Under
12.98026416,450.451879,440,0.083333333,0.02972,Under
22.17552831,450.451879,430,0.083333333,0.02972,Under
43.10568973,447.4390092,410,0.333333333,0.02972,Under
1.220001801,450.451879,460,0.083333333,0.02972,Over
36.69843307,450.451879,415,0.083333333,0.02972,Under
6.255000002,447.4390092,460,0.333333333,0.02972,Over
17.90142243,447.4390092,440,0.333333333,0.02972,Under
0.285000009,447.4390092,490,0.333333333,0.02972,Over
2.815001117,447.4390092,470,0.333333333,0.02972,Over
0.655000354,448.6627926,475,0.222222222,0.02972,Over
1.255,448.6627926,470,0.222222222,0.02972,Over
38.52997854,447.4390092,415,0.333333333,0.02972,Under
34.2042673,447.4390092,420,0.333333333,0.02972,Under
5.875000792,448.6627926,455,0.222222222,0.02972,Over
11.25,447.4390092,450,0.333333333,0.02972,Under
28.15043332,448.6627926,425,0.222222222,0.02972,Under
0.410000202,450.451879,465,0.083333333,0.02972,Over
26.9131601,450.451879,425,0.083333333,0.02972,Under
14.32571438,447.4390092,445,0.333333333,0.02972,Under
8.565000042,447.4390092,455,0.333333333,0.02972,Over
5.505000073,450.451879,450,0.083333333,0.02972,Over
42.23669268,448.6627926,410,0.222222222,0.02972,Under
0.190011022,450.451879,470,0.083333333,0.02972,Over
25.74284486,447.4390092,430,0.333333333,0.02972,Under
19.53125977,448.6627926,435,0.222222222,0.02972,Under
8.690000001,448.6627926,450,0.222222222,0.02972,Over
8.832631991,450.451879,445,0.083333333,0.02972,Over
4.375000011,447.4390092,465,0.333333333,0.02972,Over
21.73213364,447.4390092,435,0.333333333,0.02972,Under
47.74640093,447.4390092,405,0.333333333,0.02972,Under
29.88355608,447.4390092,425,0.333333333,0.02972,Under
1.784999999,447.4390092,475,0.333333333,0.02972,Over
3.815000004,448.6627926,460,0.222222222,0.02972,Over
41.65605591,450.451879,410,0.083333333,0.02972,Under
15.62417317,448.6627926,440,0.222222222,0.02972,Under
0.469999999,447.4390092,485,0.333333333,0.02972,Over
11.96708659,448.6627926,445,0.222222222,0.02972,Over
31.80579559,450.451879,420,0.083333333,0.02972,Under
23.74834648,448.6627926,430,0.222222222,0.02972,Under
0.970000086,447.4390092,480,0.333333333,0.02972,Over
13.12488948,445.3200266,440,0.218253968,0.02993,Under
6.75500001,445.3200266,450,0.218253968,0.02993,Over
9.500000002,444.3357398,450,0.329365079,0.02993,Over
0.285000004,444.3357398,490,0.329365079,0.02993,Over
3.440000129,444.3357398,465,0.329365079,0.02993,Over
16.15190939,444.3357398,440,0.329365079,0.02993,Under
38.894558,445.3200266,410,0.218253968,0.02993,Under
14.96941146,447.68234,435,0.079365079,0.02993,Under
6.928144881,447.68234,445,0.079365079,0.02993,Over
43.83323451,447.68234,405,0.079365079,0.02993,Under
33.88695979,447.68234,415,0.079365079,0.02993,Under
20.93477899,445.3200266,430,0.218253968,0.02993,Under
10.79127423,447.68234,440,0.079365079,0.02993,Under
4.940000005,444.3357398,460,0.329365079,0.02993,Over
0.125000036,445.3200266,490,0.218253968,0.02993,Over
38.84509786,447.68234,410,0.079365079,0.02993,Under
2.315004831,444.3357398,470,0.329365079,0.02993,Over
31.58071599,444.3357398,420,0.329365079,0.02993,Under
9.722444963,445.3200266,445,0.218253968,0.02993,Over
0.875000023,445.3200266,470,0.218253968,0.02993,Over
